,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Value,Name used in spreadsheet,,,,,,,,,,,,,,,,,,
Key input parameters in model ,,,,,,,,,,,,,,,,,,,,,,,,
Size of time step (days),,,,,0.5,t_step,,,,,,,,,,,,,,,,,,
Total population size,,,,,5234,tot_popn,,,,,,,,,,,,,,,,,,
Average pre-infectious period (days) ,,,,,2,ave_preinfous,,,,,,,,,,,,,,,,,,
Average duration of infectiousness (days),,,,,2,ave_infous,,,,,,,,,,,,,,,,,,
R0,,,,,2.1,R0,,,,,,,,,,,,,,,,,,
Proportion immune at the start,,,,,0.3,prop_immune_0,,,,,,,,,,,,,,,,,,
Proportion of those infectious who are reported as cases,,,,,0.8,prop_reported,,,,,,,,,,,,,,,,,,
Number infectious at the start,,,,,2,infous_0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Rate at which two specific individuals come into effective contact per time step,,,,,0.000100306,beta,,,,,,,,,,,,,,,,,,
Average rate of onset of infectiousness per time step (f),,,,,0.25,infous_rate,,,,,,,,,,,,,,,,,,
Average recovery rate per time step (r ),,,,,0.25,rec_rate,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Goodness of fit (loglikelihood deviance),,,1733.264549,,,,,,,,,,,,,,,,,,,,,
61,2294.773376,102.7870878,105.9453785,2730.494158,25.99489015,20.79591212,,,,,,,,,,,,,,,,,,
61.5,2270.386992,101.4766996,105.1558058,2756.980503,25.69677194,20.55741755,,,,,,,,,,,,,,,,,,
62,2246.439572,100.0549447,104.2360293,2783.269454,25.3691749,20.29533992,,,,,,,,,,,,,,,,,,
62.5,2222.951997,98.52878379,103.1907581,2809.328462,25.01373617,20.01098894,,,,,,,,,,,,,,,,,,
63,2199.943064,96.90552048,102.0252645,2835.126151,24.63219595,19.70575676,294.8650602,,,,,,,,,,,,,,,,,
63.5,2177.429474,95.19273051,100.7453285,2860.632467,24.22638012,19.3811041,,,,,,,,,,,,,,,,,,
64,2155.42583,93.39819137,99.35717902,2885.818799,23.79818263,19.0385461,,,,,,,,,,,,,,,,,,
64.5,2133.944661,91.52981296,97.86743211,2910.658094,23.34954784,18.67963827,,,,,,,,,,,,,,,,,,
65,2112.99645,89.59557031,96.28302732,2935.124952,22.88245324,18.30596259,,,,,,,,,,,,,,,,,,
65.5,2092.589689,87.60343926,94.61116307,2959.195709,22.39889258,17.91911406,,,,,,,,,,,,,,,,,,
66,2072.730932,85.5613358,92.85923211,2982.8485,21.90085981,17.52068785,,,,,,,,,,,,,,,,,,
66.5,2053.424875,83.47705963,91.03475804,3006.063308,21.39033395,17.11226716,,,,,,,,,,,,,,,,,,
67,2034.674427,81.35824261,89.14533343,3028.821997,20.86926491,16.69541193,,,,,,,,,,,,,,,,,,
67.5,2016.480806,79.2123022,87.19856073,3051.108331,20.33956065,16.27164852,,,,,,,,,,,,,,,,,,
68,1998.843633,77.04640044,85.20199609,3072.907971,19.80307555,15.84246044,,,,,,,,,,,,,,,,,,
68.5,1981.761025,74.86740835,83.16309718,3094.20847,19.26160011,15.40928009,,,,,,,,,,,,,,,,,,
69,1965.229705,72.68187589,81.08917497,3114.999244,18.71685209,14.97348167,,,,,,,,,,,,,,,,,,
69.5,1949.245104,70.49600744,78.9873502,3135.271538,18.17046897,14.53637518,,,,,,,,,,,,,,,,,,
70,1933.801468,68.31564247,76.86451451,3155.018375,17.62400186,14.09920149,235.7851794,,,,,,,,,,,,,,,,,
70.5,1918.891958,66.14624145,74.7272965,3174.234504,17.07891062,13.66312849,,,,,,,,,,,,,,,,,,
71,1904.508763,63.99287642,72.58203274,3192.916328,16.53656036,13.22924829,,,,,,,,,,,,,,,,,,
71.5,1890.643194,61.86022602,70.43474366,3211.061836,15.9982191,12.79857528,,,,,,,,,,,,,,,,,,
72,1877.285789,59.75257467,68.29111425,3228.670522,15.46505651,12.3720452,,,,,,,,,,,,,,,,,,
72.5,1864.426404,57.67381534,66.15647936,3245.743301,14.93814367,11.95051493,,,,,,,,,,,,,,,,,,
73,1852.05431,55.62745563,64.03581335,3262.282421,14.41845383,11.53476307,,,,,,,,,,,,,,,,,,
73.5,1840.158275,53.61662671,61.93372392,3278.291374,13.90686391,11.12549113,,,,,,,,,,,,,,,,,,
74,1828.726651,51.64409473,59.85444962,3293.774805,13.40415668,10.72332534,,,,,,,,,,,,,,,,,,
74.5,1817.747447,49.7122742,57.8018609,3308.738417,12.91102368,10.32881895,,,,,,,,,,,,,,,,,,
75,1807.20841,47.82324313,55.77946422,3323.188883,12.42806855,9.942454839,,,,,,,,,,,,,,,,,,
75.5,1797.097083,45.9787595,53.79040895,3337.133749,11.95581078,9.564648626,,,,,,,,,,,,,,,,,,
76,1787.400874,44.18027868,51.83749659,3350.581351,11.49468988,9.195751901,,,,,,,,,,,,,,,,,,
76.5,1778.107111,42.42897153,49.92319211,3363.540725,11.04506967,8.836055736,,,,,,,,,,,,,,,,,,
77,1769.203097,40.72574298,48.04963696,3376.021523,10.60724288,8.485794305,153.7506161,,,,,,,,,,,,,,,,,
77.5,1760.676153,39.07125076,46.21866347,3388.033932,10.18143575,8.145148596,,,,,,,,,,,,,,,,,,
78,1752.513667,37.46592408,44.43181029,3399.588598,9.767812691,7.814250153,,,,,,,,,,,,,,,,,,
78.5,1744.703128,35.90998209,42.69033874,3410.696551,9.36648102,7.493184816,,,,,,,,,,,,,,,,,,
79,1737.232163,34.40345198,40.99524958,3421.369135,8.977495522,7.181996418,,,,,,,,,,,,,,,,,,
79.5,1730.088565,32.94618656,39.34730018,3431.617948,8.600862995,6.880690396,,,,,,,,,,,,,,,,,,
80,1723.260324,31.53788121,37.74702177,3441.454773,8.236546639,6.589237311,,,,,,,,,,,,,,,,,,
80.5,1716.735645,30.17809014,36.19473663,3450.891528,7.884470302,6.307576242,,,,,,,,,,,,,,,,,,
81,1710.502971,28.86624187,34.69057501,3459.940213,7.544522535,6.035618028,,,,,,,,,,,,,,,,,,
81.5,1704.550998,27.60165391,33.23449172,3468.612856,7.216560469,5.773248375,,,,,,,,,,,,,,,,,,
82,1698.868692,26.38354654,31.82628227,3476.921479,6.900413478,5.520330782,,,,,,,,,,,,,,,,,,
82.5,1693.445296,25.2110558,30.46559834,3484.87805,6.595886635,5.276709308,,,,,,,,,,,,,,,,,,
83,1688.270342,24.08324556,29.15196271,3492.494449,6.302763951,5.042211161,,,,,,,,,,,,,,,,,,
83.5,1683.333658,22.99911871,27.88478342,3499.78244,6.02081139,4.816649112,,,,,,,,,,,,,,,,,,
84,1678.625369,21.95762755,26.66336724,3506.753636,5.749779678,4.599823742,87.47667444,,,,,,,,,,,,,,,,,
84.5,1674.135907,20.9576833,25.48693232,3513.419478,5.489406887,4.39152551,,,,,,,,,,,,,,,,,,
85,1669.856004,19.99816484,24.35462006,3519.791211,5.239420826,4.19153666,,,,,,,,,,,,,,,,,,
85.5,1665.776701,19.07792665,23.26550626,3525.879866,4.999541211,3.999632969,,,,,,,,,,,,,,,,,,
86,1661.88934,18.19580601,22.21861136,3531.696242,4.769481662,3.81558533,,,,,,,,,,,,,,,,,,
86.5,1658.185565,17.35062954,21.21291002,3537.250895,4.548951502,3.639161202,,,,,,,,,,,,,,,,,,
87,1654.657318,16.54121903,20.2473399,3542.554123,4.337657385,3.470125908,,,,,,,,,,,,,,,,,,
87.5,1651.296836,15.76639665,19.32080968,3547.615958,4.135304756,3.308243805,,,,,,,,,,,,,,,,,,
88,1648.096644,15.02498965,18.43220642,3552.44616,3.941599163,3.153279331,,,,,,,,,,,,,,,,,,
88.5,1645.049552,14.31583437,17.58040223,3557.054212,3.756247412,3.004997929,,,,,,,,,,,,,,,,,,
89,1642.148648,13.63777991,16.76426026,3561.449312,3.578958591,2.863166873,,,,,,,,,,,,,,,,,,
89.5,1639.387291,12.98969122,15.98264017,3565.640377,3.409444976,2.727555981,,,,,,,,,,,,,,,,,,
90,1636.759108,12.37045184,15.23440294,3569.636037,3.247422806,2.597938245,,,,,,,,,,,,,,,,,,
90.5,1634.257981,11.77896614,14.51841516,3573.444638,3.092612959,2.474090368,,,,,,,,,,,,,,,,,,
91,1631.878044,11.21416133,13.83355291,3577.074242,2.944741534,2.355793227,45.99263334,,,,,,,,,,,,,,,,,
91.5,1629.613676,10.67498905,13.17870501,3580.53263,2.803540332,2.242832266,,,,,,,,,,,,,,,,,,
92,1627.459491,10.16042672,12.55277602,3583.827306,2.668747263,2.134997811,,,,,,,,,,,,,,,,,,
92.5,1625.410332,9.669478539,11.9546887,3586.9655,2.540106679,2.032085343,,,,,,,,,,,,,,,,,,
93,1623.461265,9.201176372,11.38338616,3589.954173,2.417369635,1.933895708,,,,,,,,,,,,,,,,,,
93.5,1621.607567,8.754580293,10.83783371,3592.800019,2.300294093,1.840235274,,,,,,,,,,,,,,,,,,
94,1619.844723,8.328779011,10.31702036,3595.509478,2.188645073,1.750916059,,,,,,,,,,,,,,,,,,
94.5,1618.168417,7.922890098,9.81996002,3598.088733,2.082194753,1.665755802,,,,,,,,,,,,,,,,,,
95,1616.574525,7.536060067,9.345692539,3600.543723,1.980722525,1.58457802,,,,,,,,,,,,,,,,,,
95.5,1615.059106,7.167464319,8.893284421,3602.880146,1.884015017,1.507212013,,,,,,,,,,,,,,,,,,
96,1613.618397,6.816306968,8.461829396,3605.103467,1.79186608,1.433492864,,,,,,,,,,,,,,,,,,
96.5,1612.248806,6.481820574,8.050448789,3607.218924,1.704076742,1.363261394,,,,,,,,,,,,,,,,,,
97,1610.946906,6.163265772,7.658291735,3609.231536,1.620455144,1.296364115,,,,,,,,,,,,,,,,,,
97.5,1609.709425,5.859930839,7.284535244,3611.146109,1.540816443,1.232653154,,,,,,,,,,,,,,,,,,
98,1608.533242,5.571131191,6.928384143,3612.967243,1.46498271,1.171986168,23.19026599,,,,,,,,,,,,,,,,,
98.5,1607.415381,5.296208826,6.589070905,3614.699339,1.392782798,1.114226238,,,,,,,,,,,,,,,,,,
99,1606.353006,5.034531726,6.265855385,3616.346607,1.324052207,1.059241765,,,,,,,,,,,,,,,,,,
99.5,1605.343412,4.785493217,5.958024471,3617.913071,1.258632932,1.006906345,,,,,,,,,,,,,,,,,,
100,1604.38402,4.548511305,5.664891657,3619.402577,1.196373304,0.957098643,,,,,,,,,,,,,,,,,,
100.5,1603.472376,4.323027989,5.385796569,3620.8188,1.137127826,0.909702261,,,,,,,,,,,,,,,,,,
101,1602.606138,4.108508556,5.120104424,3622.165249,1.080756997,0.864605598,,,,,,,,,,,,,,,,,,
101.5,1601.783079,3.904440866,4.867205457,3623.445275,1.027127139,0.821701711,,,,,,,,,,,,,,,,,,
102,1601.001075,3.710334634,4.62651431,3624.662076,0.976110217,0.780888173,,,,,,,,,,,,,,,,,,
102.5,1600.258105,3.525720703,4.397469391,3625.818705,0.927583659,0.742066927,,,,,,,,,,,,,,,,,,
103,1599.552245,3.350150322,4.179532219,3626.918072,0.881430176,0.705144141,,,,,,,,,,,,,,,,,,
103.5,1598.881663,3.183194433,3.972186745,3627.962955,0.837537581,0.670030064,,,,,,,,,,,,,,,,,,
104,1598.244616,3.024442957,3.774938667,3628.956002,0.795798608,0.636638887,,,,,,,,,,,,,,,,,,
104.5,1597.639444,2.873504091,3.587314739,3629.899737,0.756110739,0.604888591,,,,,,,,,,,,,,,,,,
105,1597.064569,2.730003623,3.408862077,3630.796565,0.718376023,0.574700818,11.44784016,,,,,,,,,,,,,,,,,
105.5,1596.518487,2.59358425,3.239147464,3631.648781,0.682500906,0.546000725,,,,,,,,,,,,,,,,,,
106,1595.999771,2.463904919,3.07775666,3632.458568,0.648396062,0.51871685,,,,,,,,,,,,,,,,,,
106.5,1595.507059,2.340640179,2.924293725,3633.228007,0.61597623,0.492780984,,,,,,,,,,,,,,,,,,
107,1595.03906,2.223479546,2.778380338,3633.95908,0.585160045,0.468128036,,,,,,,,,,,,,,,,,,
107.5,1594.594542,2.112126895,2.63965514,3634.653675,0.555869887,0.444695909,,,,,,,,,,,,,,,,,,
108,1594.172338,2.006299858,2.507773079,3635.313589,0.528031724,0.422425379,,,,,,,,,,,,,,,,,,
108.5,1593.771333,1.90572925,2.382404774,3635.940533,0.501574965,0.401259972,,,,,,,,,,,,,,,,,,
109,1593.390472,1.810158501,2.263235893,3636.536134,0.476432312,0.38114585,,,,,,,,,,,,,,,,,,
109.5,1593.028748,1.719343125,2.149966545,3637.101943,0.452539625,0.3620317,,,,,,,,,,,,,,,,,,
110,1592.685205,1.633050182,2.04231069,3637.639434,0.429835781,0.343868625,,,,,,,,,,,,,,,,,,
110.5,1592.358935,1.551057786,1.939995563,3638.150012,0.408262546,0.326610036,,,,,,,,,,,,,,,,,,
111,1592.049073,1.473154605,1.842761119,3638.635011,0.387764446,0.310211557,,,,,,,,,,,,,,,,,,
111.5,1591.7548,1.3991394,1.75035949,3639.095701,0.368288651,0.294630921,,,,,,,,,,,,,,,,,,
112,1591.475334,1.328820568,1.662554468,3639.533291,0.34978485,0.27982788,5.592334424,,,,,,,,,,,,,,,,,
112.5,1591.209934,1.262015708,1.579120993,3639.94893,0.332205142,0.265764114,,,,,,,,,,,,,,,,,,
113,1590.957894,1.198551202,1.499844672,3640.34371,0.315503927,0.252403142,,,,,,,,,,,,,,,,,,
113.5,1590.718546,1.138261816,1.424521304,3640.718671,0.299637801,0.23971024,,,,,,,,,,,,,,,,,,
114,1590.491252,1.080990313,1.352956432,3641.074801,0.284565454,0.227652363,,,,,,,,,,,,,,,,,,
114.5,1590.275407,1.026587083,1.284964903,3641.413041,0.270247578,0.216198063,,,,,,,,,,,,,,,,,,
115,1590.070438,0.97490979,1.220370448,3641.734282,0.256646771,0.205317417,,,,,,,,,,,,,,,,,,
115.5,1589.875797,0.92582303,1.159005283,3642.039374,0.243727447,0.194981958,,,,,,,,,,,,,,,,,,
116,1589.690967,0.879198011,1.10070972,3642.329126,0.231455758,0.185164606,,,,,,,,,,,,,,,,,,
116.5,1589.515453,0.834912237,1.045331793,3642.604303,0.219799503,0.175839602,,,,,,,,,,,,,,,,,,
117,1589.348788,0.792849213,0.992726904,3642.865636,0.208728059,0.166982447,,,,,,,,,,,,,,,,,,
117.5,1589.190527,0.75289816,0.942757481,3643.113818,0.198212303,0.158569843,,,,,,,,,,,,,,,,,,
118,1589.040246,0.714953743,0.895292651,3643.349507,0.18822454,0.150579632,,,,,,,,,,,,,,,,,,
118.5,1588.897546,0.678915809,0.850207924,3643.57333,0.178738436,0.142990749,,,,,,,,,,,,,,,,,,
119,1588.762044,0.644689145,0.807384895,3643.785882,0.169728952,0.135783162,2.717937337,,,,,,,,,,,,,,,,,
119.5,1588.633377,0.612183232,0.766710958,3643.987729,0.161172286,0.128937829,,,,,,,,,,,,,,,,,,
120,1588.511203,0.581312028,0.728079026,3644.179406,0.153045808,0.122436646,,,,,,,,,,,,,,,,,,
120.5,1588.395193,0.551993743,0.691387277,3644.361426,0.145328007,0.116262406,,,,,,,,,,,,,,,,,,
121,1588.285038,0.524150641,0.656538893,3644.534273,0.137998436,0.110398749,,,,,,,,,,,,,,,,,,
121.5,1588.180442,0.497708839,0.62344183,3644.698408,0.13103766,0.104830128,,,,,,,,,,,,,,,,,,
122,1588.081125,0.472598121,0.592008583,3644.854268,0.12442721,0.099541768,,,,,,,,,,,,,,,,,,
122.5,1587.986822,0.448751756,0.562155967,3645.00227,0.11814953,0.094519624,,,,,,,,,,,,,,,,,,
123,1587.89728,0.426106335,0.533804914,3645.142809,0.112187939,0.089750351,,,,,,,,,,,,,,,,,,
123.5,1587.812258,0.404601603,0.50688027,3645.27626,0.106526584,0.085221267,,,,,,,,,,,,,,,,,,
124,1587.731529,0.384180304,0.481310603,3645.40298,0.101150401,0.080920321,,,,,,,,,,,,,,,,,,
124.5,1587.654876,0.364788039,0.457028028,3645.523308,0.096045076,0.076836061,,,,,,,,,,,,,,,,,,
125,1587.582094,0.346373119,0.433968031,3645.637565,0.09119701,0.072957608,,,,,,,,,,,,,,,,,,
125.5,1587.512987,0.328886437,0.412069303,3645.746057,0.08659328,0.069274624,,,,,,,,,,,,,,,,,,
126,1587.447371,0.312281339,0.391273586,3645.849074,0.082221609,0.065777287,1.317664668,,,,,,,,,,,,,,,,,
126.5,1587.385068,0.296513501,0.371525525,3645.946893,0.078070335,0.062456268,,,,,,,,,,,,,,,,,,
127,1587.325912,0.281540817,0.352772519,3646.039774,0.074128375,0.0593027,,,,,,,,,,,,,,,,,,
127.5,1587.269745,0.267323286,0.334964593,3646.127967,0.070385204,0.056308163,,,,,,,,,,,,,,,,,,
128,1587.216414,0.253822912,0.318054267,3646.211708,0.066830822,0.053464657,,,,,,,,,,,,,,,,,,
128.5,1587.165778,0.2410036,0.301996428,3646.291222,0.063455728,0.050764582,,,,,,,,,,,,,,,,,,
129,1587.1177,0.228831064,0.286748221,3646.366721,0.0602509,0.04820072,,,,,,,,,,,,,,,,,,
129.5,1587.07205,0.217272738,0.272268932,3646.438408,0.057207766,0.045766213,,,,,,,,,,,,,,,,,,
130,1587.028707,0.206297688,0.258519883,3646.506475,0.054318184,0.043454548,,,,,,,,,,,,,,,,,,
130.5,1586.987554,0.195876533,0.245464334,3646.571105,0.051574422,0.041259538,,,,,,,,,,,,,,,,,,
131,1586.94848,0.185981367,0.233067384,3646.632472,0.048969133,0.039175307,,,,,,,,,,,,,,,,,,
131.5,1586.91138,0.176585684,0.22129588,3646.690738,0.046495342,0.037196273,,,,,,,,,,,,,,,,,,
132,1586.876155,0.16766431,0.210118331,3646.746062,0.044146421,0.035317137,,,,,,,,,,,,,,,,,,
132.5,1586.84271,0.159193337,0.199504826,3646.798592,0.041916078,0.033532862,,,,,,,,,,,,,,,,,,
133,1586.810955,0.151150058,0.189426954,3646.848468,0.039798334,0.031838667,0.638037635,,,,,,,,,,,,,,,,,
133.5,1586.780805,0.143512907,0.17985773,3646.895825,0.037787515,0.030230012,,,,,,,,,,,,,,,,,,
134,1586.752178,0.136261403,0.170771524,3646.940789,0.035878227,0.028702581,,,,,,,,,,,,,,,,,,
134.5,1586.724998,0.129376095,0.162143994,3646.983482,0.034065351,0.027252281,,,,,,,,,,,,,,,,,,
135,1586.699191,0.122838513,0.153952019,3647.024018,0.032344024,0.025875219,,,,,,,,,,,,,,,,,,
135.5,1586.674689,0.116631112,0.146173642,3647.062506,0.030709628,0.024567703,,,,,,,,,,,,,,,,,,
136,1586.651425,0.110737236,0.13878801,3647.09905,0.029157778,0.023326222,,,,,,,,,,,,,,,,,,
136.5,1586.629337,0.105141062,0.131775316,3647.133747,0.027684309,0.022147447,,,,,,,,,,,,,,,,,,
137,1586.608365,0.099827569,0.125116753,3647.16669,0.026285266,0.021028212,,,,,,,,,,,,,,,,,,
137.5,1586.588453,0.094782489,0.118794457,3647.19797,0.024956892,0.019965514,,,,,,,,,,,,,,,,,,
138,1586.569548,0.089992275,0.112791465,3647.227668,0.023695622,0.018956498,,,,,,,,,,,,,,,,,,
138.5,1586.551598,0.085444061,0.107091667,3647.255866,0.022498069,0.017998455,,,,,,,,,,,,,,,,,,
139,1586.534556,0.08112563,0.101679766,3647.282639,0.021361015,0.017088812,,,,,,,,,,,,,,,,,,
139.5,1586.518374,0.077025383,0.096541232,3647.308059,0.020281408,0.016225126,,,,,,,,,,,,,,,,,,
140,1586.503011,0.073132302,0.09166227,3647.332194,0.019256346,0.015405077,0.308769159,,,,,,,,,,,,,,,,,
140.5,1586.488424,0.069435928,0.087029778,3647.35511,0.018283076,0.01462646,,,,,,,,,,,,,,,,,,
141,1586.474575,0.065926327,0.082631315,3647.376867,0.017358982,0.013887186,,,,,,,,,,,,,,,,,,
141.5,1586.461426,0.062594068,0.078455068,3647.397525,0.016481582,0.013185265,,,,,,,,,,,,,,,,,,
142,1586.448941,0.059430193,0.074489818,3647.417139,0.015648517,0.012518814,,,,,,,,,,,,,,,,,,
142.5,1586.437088,0.056426199,0.070724912,3647.435761,0.014857548,0.011886039,,,,,,,,,,,,,,,,,,
143,1586.425833,0.053574011,0.067150234,3647.453443,0.01410655,0.01128524,,,,,,,,,,,,,,,,,,
143.5,1586.415148,0.05086596,0.063756178,3647.47023,0.013393503,0.010714802,,,,,,,,,,,,,,,,,,
144,1586.405002,0.048294766,0.060533624,3647.486169,0.01271649,0.010173192,,,,,,,,,,,,,,,,,,
144.5,1586.39537,0.045853514,0.057473909,3647.501303,0.012073691,0.009658953,,,,,,,,,,,,,,,,,,
145,1586.386225,0.043535642,0.05456881,3647.515671,0.011463379,0.009170703,,,,,,,,,,,,,,,,,,
145.5,1586.377541,0.041334916,0.051810518,3647.529313,0.010883911,0.008707128,,,,,,,,,,,,,,,,,,
146,1586.369297,0.039245416,0.049191618,3647.542266,0.010333729,0.008266983,,,,,,,,,,,,,,,,,,
146.5,1586.36147,0.037261525,0.046705067,3647.554564,0.009811354,0.007849083,,,,,,,,,,,,,,,,,,
147,1586.354038,0.035377904,0.044344182,3647.56624,0.009315381,0.007452305,0.149382153,,,,,,,,,,,,,,,,,
147.5,1586.346982,0.03358949,0.042102612,3647.577326,0.008844476,0.007075581,,,,,,,,,,,,,,,,,,
148,1586.340282,0.03189147,0.039974332,3647.587852,0.008397372,0.006717898,,,,,,,,,,,,,,,,,,
148.5,1586.333922,0.030279276,0.037953616,3647.597845,0.007972867,0.006378294,,,,,,,,,,,,,,,,,,
149,1586.327883,0.028748573,0.036035031,3647.607334,0.007569819,0.006055855,,,,,,,,,,,,,,,,,,
149.5,1586.322149,0.027295242,0.034213417,3647.616342,0.007187143,0.005749715,,,,,,,,,,,,,,,,,,
150,1586.316705,0.025915372,0.032483873,3647.624896,0.00682381,0.005459048,,,,,,,,,,,,,,,,,,
150.5,1586.311536,0.024605253,0.030841748,3647.633017,0.006478843,0.005183074,,,,,,,,,,,,,,,,,,
151,1586.306629,0.023361357,0.029282624,3647.640727,0.006151313,0.004921051,,,,,,,,,,,,,,,,,,
151.5,1586.301969,0.02218034,0.027802307,3647.648048,0.005840339,0.004672271,,,,,,,,,,,,,,,,,,
152,1586.297546,0.021059022,0.026396816,3647.654998,0.005545085,0.004436068,,,,,,,,,,,,,,,,,,
152.5,1586.293346,0.019994388,0.025062367,3647.661598,0.005264756,0.004211804,,,,,,,,,,,,,,,,,,
153,1586.289358,0.018983571,0.023795372,3647.667863,0.004998597,0.003998878,,,,,,,,,,,,,,,,,,
153.5,1586.285572,0.018023851,0.022592422,3647.673812,0.004745893,0.003796714,,,,,,,,,,,,,,,,,,
154,1586.281977,0.017112647,0.021450279,3647.67946,0.004505963,0.00360477,0.072261022,,,,,,,,,,,,,,,,,
154.5,1586.278564,0.016247506,0.020365871,3647.684823,0.004278162,0.003422529,,,,,,,,,,,,,,,,,,
155,1586.275323,0.0154261,0.01933628,3647.689914,0.004061877,0.003249501,,,,,,,,,,,,,,,,,,
155.5,1586.272247,0.014646218,0.018358735,3647.694748,0.003856525,0.00308522,,,,,,,,,,,,,,,,,,
156,1586.269326,0.013905761,0.017430606,3647.699338,0.003661554,0.002929244,,,,,,,,,,,,,,,,,,
156.5,1586.266552,0.013202736,0.016549394,3647.703696,0.00347644,0.002781152,,,,,,,,,,,,,,,,,,
157,1586.263919,0.012535252,0.01571273,3647.707833,0.003300684,0.002640547,,,,,,,,,,,,,,,,,,
157.5,1586.261419,0.011901512,0.014918361,3647.711761,0.003133813,0.00250705,,,,,,,,,,,,,,,,,,
158,1586.259045,0.01129981,0.014164148,3647.715491,0.002975378,0.002380302,,,,,,,,,,,,,,,,,,
158.5,1586.256792,0.010728527,0.013448064,3647.719032,0.002824953,0.002259962,,,,,,,,,,,,,,,,,,
159,1586.254652,0.010186124,0.01276818,3647.722394,0.002682132,0.002145705,,,,,,,,,,,,,,,,,,
159.5,1586.25262,0.009671143,0.012122666,3647.725586,0.002546531,0.002037225,,,,,,,,,,,,,,,,,,
160,1586.250691,0.009182197,0.011509785,3647.728617,0.002417786,0.001934229,,,,,,,,,,,,,,,,,,
160.5,1586.24886,0.008717969,0.010927888,3647.731494,0.002295549,0.001836439,,,,,,,,,,,,,,,,,,
161,1586.247121,0.008277211,0.010375408,3647.734226,0.002179492,0.001743594,0.034952701,,,,,,,,,,,,,,,,,
161.5,1586.245471,0.007858735,0.009850859,3647.73682,0.002069303,0.001655442,,,,,,,,,,,,,,,,,,
162,1586.243903,0.007461416,0.009352828,3647.739283,0.001964684,0.001571747,,,,,,,,,,,,,,,,,,
162.5,1586.242415,0.007084184,0.008879975,3647.741621,0.001865354,0.001492283,,,,,,,,,,,,,,,,,,
163,1586.241002,0.006726023,0.008431027,3647.743841,0.001771046,0.001416837,,,,,,,,,,,,,,,,,,
163.5,1586.239661,0.00638597,0.008004776,3647.745948,0.001681506,0.001345205,,,,,,,,,,,,,,,,,,
164,1586.238387,0.006063108,0.007600075,3647.74795,0.001596492,0.001277194,,,,,,,,,,,,,,,,,,
164.5,1586.237178,0.00575657,0.007215833,3647.74985,0.001515777,0.001212622,,,,,,,,,,,,,,,,,,
165,1586.23603,0.005465528,0.006851017,3647.751654,0.001439142,0.001151314,,,,,,,,,,,,,,,,,,
165.5,1586.23494,0.005189201,0.006504645,3647.753366,0.001366382,0.001093106,,,,,,,,,,,,,,,,,,
166,1586.233905,0.004926845,0.006175784,3647.754993,0.0012973,0.00103784,,,,,,,,,,,,,,,,,,
166.5,1586.232922,0.004677752,0.005863549,3647.756537,0.001231711,0.000985369,,,,,,,,,,,,,,,,,,
167,1586.231989,0.004441253,0.0055671,3647.758002,0.001169438,0.00093555,,,,,,,,,,,,,,,,,,
167.5,1586.231103,0.00421671,0.005285638,3647.759394,0.001110313,0.000888251,,,,,,,,,,,,,,,,,,
168,1586.230262,0.00400352,0.005018406,3647.760716,0.001054178,0.000843342,0.016906102,,,,,,,,,,,,,,,,,
168.5,1586.229464,0.003801108,0.004764685,3647.76197,0.00100088,0.000800704,,,,,,,,,,,,,,,,,,
169,1586.228706,0.00360893,0.004523791,3647.763161,0.000950277,0.000760222,,,,,,,,,,,,,,,,,,
169.5,1586.227986,0.003426468,0.004295075,3647.764292,0.000902232,0.000721786,,,,,,,,,,,,,,,,,,
170,1586.227303,0.00325323,0.004077923,3647.765366,0.000856617,0.000685294,,,,,,,,,,,,,,,,,,
170.5,1586.226654,0.003088751,0.00387175,3647.766386,0.000813308,0.000650646,,,,,,,,,,,,,,,,,,
171,1586.226038,0.002932588,0.003676001,3647.767353,0.000772188,0.00061775,,,,,,,,,,,,,,,,,,
171.5,1586.225453,0.002784321,0.003490147,3647.768272,0.000733147,0.000586518,,,,,,,,,,,,,,,,,,
172,1586.224898,0.002643549,0.003313691,3647.769145,0.00069608,0.000556864,,,,,,,,,,,,,,,,,,
172.5,1586.22437,0.002509894,0.003146155,3647.769973,0.000660887,0.00052871,,,,,,,,,,,,,,,,,,
173,1586.22387,0.002382997,0.00298709,3647.77076,0.000627474,0.000501979,,,,,,,,,,,,,,,,,,
173.5,1586.223395,0.002262516,0.002836067,3647.771507,0.000595749,0.000476599,,,,,,,,,,,,,,,,,,
174,1586.222943,0.002148125,0.002692679,3647.772216,0.000565629,0.000452503,,,,,,,,,,,,,,,,,,
