,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,Value,Name used in spreadsheet,,,,,,,,,,,
Key input parameters in model ,,,,,,,,,,,,,,,,,
Size of time step (days),,,,,1,t_step,,,,,,,,,,,
Total population size,,,,,100000,tot_popn,,,,,,,,,,,
Average pre-infectious period (days) ,,,,,2,ave_preinfous,,,,,,,,,,,
Average duration of infectiousness (days),,,,,2,ave_infous,,,,,,,,,,,
R0,,,,,2,R0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Rate at which two specific individuals come into effective contact per time step,,,,,0.00001,beta,,,,,,,,,,,
Average rate of onset of infectiousness per time step (f),,,,,0.5,infous_rate,,,,,,,,,,,
Average recovery rate per time step (r ),,,,,0.5,rec_rate,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
134,18842.41276,0.002043485,0.003328803,81157.58186,0.000777291,0.001266194,,100000,,,17187.05735,2.18474E-14,82812.94265,5.58877E-15,,,
135,18842.41214,0.001648969,0.002686144,81157.58353,0.000627227,0.001021742,,100000,,,17187.05735,1.46786E-14,82812.94265,3.75493E-15,,,
136,18842.41163,0.001330619,0.002167557,81157.58487,0.000506134,0.000824485,,100000,,,17187.05735,9.86215E-15,82812.94265,2.52283E-15,,,
137,18842.41122,0.001073729,0.001749088,81157.58595,0.00040842,0.000665309,,100000,,,17187.05735,6.62609E-15,82812.94265,1.69501E-15,,,
138,18842.41089,0.000866435,0.001411409,81157.58683,0.00032957,0.000536865,,100000,,,17187.05735,4.45187E-15,82812.94265,1.13883E-15,,,
139,18842.41063,0.000699161,0.001138922,81157.58754,0.000265943,0.000433218,,100000,,,17187.05735,2.99108E-15,82812.94265,7.65146E-16,,,
140,18842.41041,0.000564181,0.000919041,81157.5881,0.0002146,0.00034958,,100000,,,17187.05735,2.00962E-15,82812.94265,5.14079E-16,,,
141,18842.41024,0.00045526,0.000741611,81157.58856,0.00017317,0.00028209,,100000,,,17187.05735,1.3502E-15,82812.94265,3.45395E-16,,,
142,18842.4101,0.000367367,0.000598436,81157.58893,0.000139737,0.00022763,,100000,,,17187.05735,9.07163E-16,82812.94265,2.3206E-16,,,
143,18842.40999,0.000296443,0.000482901,81157.58923,0.00011276,0.000183684,,100000,,,17187.05735,6.09496E-16,82812.94265,1.55915E-16,,,
144,18842.4099,0.000239212,0.000389672,81157.58948,9.09903E-05,0.000148222,,100000,,,17187.05735,4.09502E-16,82812.94265,1.04754E-16,,,
145,18842.40982,0.00019303,0.000314442,81157.58967,7.34237E-05,0.000119606,,100000,,,17187.05735,2.75133E-16,82812.94265,7.03814E-17,,,
146,18842.40976,0.000155763,0.000253736,81157.58983,5.92485E-05,9.65148E-05,,100000,,,17187.05735,1.84854E-16,82812.94265,4.72872E-17,,,
147,18842.40972,0.000125692,0.00020475,81157.58995,4.781E-05,7.78817E-05,,100000,,,17187.05735,1.24198E-16,82812.94265,3.17709E-17,,,
148,18842.40968,0.000101426,0.000165221,81157.59006,3.85798E-05,6.28458E-05,,100000,,,17187.05735,8.34447E-17,82812.94265,2.13459E-17,,,
149,18842.40965,8.18443E-05,0.000133323,81157.59014,3.11315E-05,5.07128E-05,,100000,,,17187.05735,5.60641E-17,82812.94265,1.43417E-17,,,
150,18842.40962,6.60434E-05,0.000107584,81157.59021,2.51213E-05,4.09222E-05,,100000,,,17187.05735,3.76678E-17,82812.94265,9.63576E-18,,,
151,18842.4096,5.32931E-05,8.68136E-05,81157.59026,2.02714E-05,3.30217E-05,,100000,,,17187.05735,2.53079E-17,82812.94265,6.47399E-18,,,
152,18842.40958,4.30043E-05,7.00533E-05,81157.5903,1.63578E-05,2.66465E-05,,100000,,,17187.05735,1.70036E-17,82812.94265,4.34968E-18,,,
153,18842.40957,3.47019E-05,5.65288E-05,81157.59034,1.31997E-05,2.15022E-05,,100000,,,17187.05735,1.14242E-17,82812.94265,2.92242E-18,,,
154,18842.40956,2.80023E-05,4.56154E-05,81157.59037,1.06514E-05,1.73509E-05,,100000,,,17187.05735,7.67561E-18,82812.94265,1.96349E-18,,,
155,18842.40955,2.25962E-05,3.68088E-05,81157.59039,8.59503E-06,1.40012E-05,,100000,,,17187.05735,5.15701E-18,82812.94265,1.31921E-18,,,
156,18842.40954,1.82338E-05,2.97025E-05,81157.59041,6.93567E-06,1.12981E-05,,100000,,,17187.05735,3.46485E-18,82812.94265,8.86339E-19,,,
157,18842.40954,1.47136E-05,2.39681E-05,81157.59042,5.59667E-06,9.11689E-06,,100000,,,17187.05735,2.32793E-18,82812.94265,5.95505E-19,,,
158,18842.40953,1.1873E-05,1.93409E-05,81157.59043,4.51618E-06,7.35678E-06,,100000,,,17187.05735,1.56407E-18,82812.94265,4.00102E-19,,,
159,18842.40953,9.58076E-06,1.56069E-05,81157.59044,3.64428E-06,5.93648E-06,,100000,,,17187.05735,1.05085E-18,82812.94265,2.68817E-19,,,
160,18842.40953,7.7311E-06,1.25938E-05,81157.59045,2.94072E-06,4.79038E-06,,100000,,,17187.05735,7.06035E-19,82812.94265,1.8061E-19,,,
161,18842.40953,6.23853E-06,1.01625E-05,81157.59046,2.37298E-06,3.86555E-06,,100000,,,17187.05735,4.74364E-19,82812.94265,1.21347E-19,,,
162,18842.40952,5.03412E-06,8.2005E-06,81157.59046,1.91485E-06,3.11927E-06,,100000,,,17187.05735,3.18711E-19,82812.94265,8.15293E-20,,,
163,18842.40952,4.06223E-06,6.61731E-06,81157.59047,1.54517E-06,2.51706E-06,,100000,,,17187.05735,2.14133E-19,82812.94265,5.47771E-20,,,
164,18842.40952,3.27798E-06,5.33977E-06,81157.59047,1.24686E-06,2.03112E-06,,100000,,,17187.05735,1.4387E-19,82812.94265,3.68031E-20,,,
165,18842.40952,2.64513E-06,4.30887E-06,81157.59047,1.00614E-06,1.63899E-06,,100000,,,17187.05735,9.66617E-20,82812.94265,2.47269E-20,,,
166,18842.40952,2.13446E-06,3.477E-06,81157.59048,8.11895E-07,1.32256E-06,,100000,,,17187.05735,6.49442E-20,82812.94265,1.66133E-20,,,
167,18842.40952,1.72238E-06,2.80573E-06,81157.59048,6.55151E-07,1.06723E-06,,100000,,,17187.05735,4.36341E-20,82812.94265,1.1162E-20,,,
168,18842.40952,1.38986E-06,2.26406E-06,81157.59048,5.28667E-07,8.6119E-07,,100000,,,17187.05735,2.93164E-20,82812.94265,7.49941E-21,,,
169,18842.40952,1.12153E-06,1.82696E-06,81157.59048,4.26603E-07,6.94929E-07,,100000,,,17187.05735,1.96969E-20,82812.94265,5.03863E-21,,,
170,18842.40952,9.05008E-07,1.47424E-06,81157.59048,3.44243E-07,5.60766E-07,,100000,,,17187.05735,1.32337E-20,82812.94265,3.38531E-21,,,
171,18842.40952,7.30287E-07,1.18963E-06,81157.59048,2.77783E-07,4.52504E-07,,100000,,,17187.05735,8.89136E-21,82812.94265,2.27449E-21,,,
172,18842.40952,5.89298E-07,9.59957E-07,81157.59048,2.24154E-07,3.65144E-07,,100000,,,17187.05735,5.97384E-21,82812.94265,1.52816E-21,,,
173,18842.40952,4.75528E-07,7.74627E-07,81157.59048,1.80879E-07,2.94649E-07,,100000,,,17187.05735,4.01365E-21,82812.94265,1.02673E-21,,,
174,18842.40952,3.83722E-07,6.25078E-07,81157.59048,1.45958E-07,2.37764E-07,,100000,,,17187.05735,2.69665E-21,82812.94265,6.89828E-22,,,
175,18842.40952,3.09641E-07,5.044E-07,81157.59048,1.1778E-07,1.91861E-07,,100000,,,17187.05735,1.8118E-21,82812.94265,4.63475E-22,,,
176,18842.40952,2.49862E-07,4.0702E-07,81157.59048,9.50411E-08,1.5482E-07,,100000,,,17187.05735,1.2173E-21,82812.94265,3.11395E-22,,,
177,18842.40952,2.01623E-07,3.28441E-07,81157.59048,7.66925E-08,1.24931E-07,,100000,,,17187.05735,8.17866E-22,82812.94265,2.09217E-22,,,
178,18842.40952,1.62698E-07,2.65032E-07,81157.59048,6.18862E-08,1.00812E-07,,100000,,,17187.05735,5.495E-22,82812.94265,1.40567E-22,,,
179,18842.40952,1.31287E-07,2.13865E-07,81157.59048,4.99384E-08,8.13489E-08,,100000,,,17187.05735,3.69193E-22,82812.94265,9.44428E-23,,,
180,18842.40952,1.05941E-07,1.72576E-07,81157.59048,4.02973E-08,6.56437E-08,,100000,,,17187.05735,2.4805E-22,82812.94265,6.34534E-23,,,
181,18842.40952,8.5488E-08,1.39259E-07,81157.59048,3.25175E-08,5.29705E-08,,100000,,,17187.05735,1.66657E-22,82812.94265,4.26325E-23,,,
182,18842.40952,6.89837E-08,1.12373E-07,81157.59048,2.62397E-08,4.2744E-08,,100000,,,17187.05735,1.11972E-22,82812.94265,2.86435E-23,,,
183,18842.40952,5.56657E-08,9.06785E-08,81157.59048,2.11738E-08,3.44918E-08,,100000,,,17187.05735,7.52308E-23,82812.94265,1.92447E-23,,,
184,18842.40952,4.49188E-08,7.31721E-08,81157.59048,1.7086E-08,2.78328E-08,,100000,,,17187.05735,5.05454E-23,82812.94265,1.293E-23,,,
185,18842.40952,3.62468E-08,5.90455E-08,81157.59048,1.37874E-08,2.24594E-08,,100000,,,17187.05735,3.39599E-23,82812.94265,8.68726E-24,,,
186,18842.40952,2.9249E-08,4.76461E-08,81157.59048,1.11256E-08,1.81234E-08,,100000,,,17187.05735,2.28167E-23,82812.94265,5.83671E-24,,,
187,18842.40952,2.36022E-08,3.84476E-08,81157.59048,8.97768E-09,1.46245E-08,,100000,,,17187.05735,1.53299E-23,82812.94265,3.92152E-24,,,
188,18842.40952,1.90455E-08,3.10249E-08,81157.59048,7.24445E-09,1.18011E-08,,100000,,,17187.05735,1.02997E-23,82812.94265,2.63475E-24,,,
189,18842.40952,1.53686E-08,2.50352E-08,81157.59048,5.84583E-09,9.52277E-09,,100000,,,17187.05735,6.92005E-24,82812.94265,1.77021E-24,,,
190,18842.40952,1.24015E-08,2.02019E-08,81157.59048,4.71723E-09,7.6843E-09,,100000,,,17187.05735,4.64938E-24,82812.94265,1.18935E-24,,,
191,18842.40952,1.00073E-08,1.63017E-08,81157.59048,3.80652E-09,6.20077E-09,,100000,,,17187.05735,3.12378E-24,82812.94265,7.99092E-25,,,
192,18842.40952,8.07528E-09,1.31545E-08,81157.59048,3.07164E-09,5.00365E-09,,100000,,,17187.05735,2.09878E-24,82812.94265,5.36886E-25,,,
193,18842.40952,6.51627E-09,1.06149E-08,81157.59048,2.47863E-09,4.03764E-09,,100000,,,17187.05735,1.41011E-24,82812.94265,3.60718E-25,,,
194,18842.40952,5.25823E-09,8.56558E-09,81157.59048,2.0001E-09,3.25813E-09,,100000,,,17187.05735,9.47409E-25,82812.94265,2.42356E-25,,,
195,18842.40952,4.24308E-09,6.91191E-09,81157.59048,1.61396E-09,2.62912E-09,,100000,,,17187.05735,6.36536E-25,82812.94265,1.62832E-25,,,
196,18842.40952,3.42391E-09,5.57749E-09,81157.59048,1.30237E-09,2.12154E-09,,100000,,,17187.05735,4.2767E-25,82812.94265,1.09402E-25,,,
197,18842.40952,2.76289E-09,4.5007E-09,81157.59048,1.05093E-09,1.71195E-09,,100000,,,17187.05735,2.87339E-25,82812.94265,7.35039E-26,,,
198,18842.40952,2.22948E-09,3.6318E-09,81157.59048,8.48041E-10,1.38144E-09,,100000,,,17187.05735,1.93055E-25,82812.94265,4.93851E-26,,,
199,18842.40952,1.79906E-09,2.93064E-09,81157.59048,6.84318E-10,1.11474E-09,,100000,,,17187.05735,1.29708E-25,82812.94265,3.31804E-26,,,
200,18842.40952,1.45173E-09,2.36485E-09,81157.59048,5.52203E-10,8.9953E-10,,100000,,,17187.05735,8.71468E-26,82812.94265,2.22929E-26,,,
201,18842.40952,1.17146E-09,1.90829E-09,81157.59048,4.45595E-10,7.25867E-10,,100000,,,17187.05735,5.85513E-26,82812.94265,1.4978E-26,,,
202,18842.40952,9.45299E-10,1.53988E-09,81157.59048,3.59568E-10,5.85731E-10,,100000,,,17187.05735,3.93389E-26,82812.94265,1.00633E-26,,,
203,18842.40952,7.62799E-10,1.24259E-09,81157.59048,2.9015E-10,4.72649E-10,,100000,,,17187.05735,2.64307E-26,82812.94265,6.7612E-27,,,
204,18842.40952,6.15533E-10,1.00269E-09,81157.59048,2.34133E-10,3.814E-10,,100000,,,17187.05735,1.7758E-26,82812.94265,4.54265E-27,,,
205,18842.40952,4.96698E-10,8.09113E-10,81157.59048,1.88932E-10,3.07767E-10,,100000,,,17187.05735,1.19311E-26,82812.94265,3.05208E-27,,,
206,18842.40952,4.00806E-10,6.52906E-10,81157.59048,1.52456E-10,2.48349E-10,,100000,,,17187.05735,8.01613E-27,82812.94265,2.0506E-27,,,
207,18842.40952,3.23426E-10,5.26856E-10,81157.59048,1.23023E-10,2.00403E-10,,100000,,,17187.05735,5.3858E-27,82812.94265,1.37774E-27,,,
208,18842.40952,2.60985E-10,4.25141E-10,81157.59048,9.92723E-11,1.61713E-10,,100000,,,17187.05735,3.61856E-27,82812.94265,9.25661E-28,,,
209,18842.40952,2.10599E-10,3.43063E-10,81157.59048,8.01068E-11,1.30493E-10,,100000,,,17187.05735,2.43121E-27,82812.94265,6.21925E-28,,,
210,18842.40952,1.69941E-10,2.76831E-10,81157.59048,6.46413E-11,1.053E-10,,100000,,,17187.05735,1.63346E-27,82812.94265,4.17853E-28,,,
211,18842.40952,1.37132E-10,2.23386E-10,81157.59048,5.21617E-11,8.49705E-11,,100000,,,17187.05735,1.09747E-27,82812.94265,2.80743E-28,,,
212,18842.40952,1.10657E-10,1.80259E-10,81157.59048,4.20913E-11,6.85661E-11,,100000,,,17187.05735,7.37358E-28,82812.94265,1.88623E-28,,,
213,18842.40952,8.92939E-11,1.45458E-10,81157.59048,3.39652E-11,5.53287E-11,,100000,,,17187.05735,4.95409E-28,82812.94265,1.2673E-28,,,
214,18842.40952,7.20548E-11,1.17376E-10,81157.59048,2.74078E-11,4.46469E-11,,100000,,,17187.05735,3.32851E-28,82812.94265,8.51463E-29,,,
215,18842.40952,5.81439E-11,9.47154E-11,81157.59048,2.21165E-11,3.60274E-11,,100000,,,17187.05735,2.23633E-28,82812.94265,5.72073E-29,,,
216,18842.40952,4.69186E-11,7.64297E-11,81157.59048,1.78467E-11,2.90719E-11,,100000,,,17187.05735,1.50252E-28,82812.94265,3.84359E-29,,,
217,18842.40952,3.78605E-11,6.16741E-11,81157.59048,1.44012E-11,2.34593E-11,,100000,,,17187.05735,1.0095E-28,82812.94265,2.58239E-29,,,
218,18842.40952,3.05511E-11,4.97673E-11,81157.59048,1.16209E-11,1.89302E-11,,100000,,,17187.05735,6.78254E-29,82812.94265,1.73504E-29,,,
219,18842.40952,2.46529E-11,4.01592E-11,81157.59048,9.37736E-12,1.52756E-11,,100000,,,17187.05735,4.55699E-29,82812.94265,1.16572E-29,,,
220,18842.40952,1.98934E-11,3.24061E-11,81157.59048,7.56697E-12,1.23265E-11,,100000,,,17187.05735,3.06171E-29,82812.94265,7.83212E-30,,,
221,18842.40952,1.60528E-11,2.61498E-11,81157.59048,6.10609E-12,9.94672E-12,,100000,,,17187.05735,2.05707E-29,82812.94265,5.26217E-30,,,
222,18842.40952,1.29536E-11,2.11013E-11,81157.59048,4.92724E-12,8.0264E-12,,100000,,,17187.05735,1.38209E-29,82812.94265,3.5355E-30,,,
223,18842.40952,1.04528E-11,1.70275E-11,81157.59048,3.97599E-12,6.47682E-12,,100000,,,17187.05735,9.28582E-30,82812.94265,2.3754E-30,,,
224,18842.40952,8.43479E-12,1.37401E-11,81157.59048,3.20838E-12,5.22641E-12,,100000,,,17187.05735,6.23887E-30,82812.94265,1.59596E-30,,,
225,18842.40952,6.80637E-12,1.10875E-11,81157.59048,2.58897E-12,4.21739E-12,,100000,,,17187.05735,4.19171E-30,82812.94265,1.07228E-30,,,
226,18842.40952,5.49233E-12,8.94692E-12,81157.59048,2.08915E-12,3.40318E-12,,100000,,,17187.05735,2.81629E-30,82812.94265,7.20432E-31,,,
227,18842.40952,4.43198E-12,7.21962E-12,81157.59048,1.68581E-12,2.74616E-12,,100000,,,17187.05735,1.89218E-30,82812.94265,4.84037E-31,,,
228,18842.40952,3.57634E-12,5.8258E-12,81157.59048,1.36035E-12,2.21599E-12,,100000,,,17187.05735,1.2713E-30,82812.94265,3.2521E-31,,,
229,18842.40952,2.88589E-12,4.70107E-12,81157.59048,1.09772E-12,1.78817E-12,,100000,,,17187.05735,8.5415E-31,82812.94265,2.18499E-31,,,
230,18842.40952,2.32874E-12,3.79348E-12,81157.59048,8.85795E-13,1.44295E-12,,100000,,,17187.05735,5.73878E-31,82812.94265,1.46803E-31,,,
231,18842.40952,1.87915E-12,3.06111E-12,81157.59048,7.14783E-13,1.16437E-12,,100000,,,17187.05735,3.85572E-31,82812.94265,9.86328E-32,,,
232,18842.40952,1.51636E-12,2.47013E-12,81157.59048,5.76787E-13,9.39577E-13,,100000,,,17187.05735,2.59054E-31,82812.94265,6.62685E-32,,,
233,18842.40952,1.22361E-12,1.99325E-12,81157.59048,4.65432E-13,7.58182E-13,,100000,,,17187.05735,1.74051E-31,82812.94265,4.45238E-32,,,
234,18842.40952,9.87383E-13,1.60843E-12,81157.59048,3.75576E-13,6.11807E-13,,100000,,,17187.05735,1.1694E-31,82812.94265,2.99143E-32,,,
235,18842.40952,7.96759E-13,1.29791E-12,81157.59048,3.03067E-13,4.93692E-13,,100000,,,17187.05735,7.85684E-32,82812.94265,2.00985E-32,,,
236,18842.40952,6.42936E-13,1.04733E-12,81157.59048,2.44557E-13,3.98379E-13,,100000,,,17187.05735,5.27878E-32,82812.94265,1.35036E-32,,,
237,18842.40952,5.18811E-13,8.45135E-13,81157.59048,1.97343E-13,3.21468E-13,,100000,,,17187.05735,3.54666E-32,82812.94265,9.07267E-33,,,
238,18842.40952,4.18649E-13,6.81973E-13,81157.59048,1.59244E-13,2.59405E-13,,100000,,,17187.05735,2.38289E-32,82812.94265,6.09566E-33,,,
239,18842.40952,3.37825E-13,5.50311E-13,81157.59048,1.285E-13,2.09325E-13,,100000,,,17187.05735,1.601E-32,82812.94265,4.09549E-33,,,
240,18842.40952,2.72604E-13,4.44068E-13,81157.59048,1.03692E-13,1.68912E-13,,100000,,,17187.05735,1.07566E-32,82812.94265,2.75164E-33,,,
241,18842.40952,2.19975E-13,3.58336E-13,81157.59048,8.36731E-14,1.36302E-13,,100000,,,17187.05735,7.22706E-33,82812.94265,1.84875E-33,,,
242,18842.40952,1.77507E-13,2.89156E-13,81157.59048,6.75191E-14,1.09988E-13,,100000,,,17187.05735,4.85565E-33,82812.94265,1.24212E-33,,,
243,18842.40952,1.43237E-13,2.33331E-13,81157.59048,5.44839E-14,8.87534E-14,,100000,,,17187.05735,3.26237E-33,82812.94265,8.34543E-34,,,
244,18842.40952,1.15584E-13,1.88284E-13,81157.59048,4.39652E-14,7.16186E-14,,100000,,,17187.05735,2.19189E-33,82812.94265,5.60705E-34,,,
245,18842.40952,9.32692E-14,1.51934E-13,81157.59048,3.54773E-14,5.77919E-14,,100000,,,17187.05735,1.47267E-33,82812.94265,3.76721E-34,,,
246,18842.40952,7.52626E-14,1.22602E-13,81157.59048,2.8628E-14,4.66346E-14,,100000,,,17187.05735,9.89441E-34,82812.94265,2.53108E-34,,,
247,18842.40952,6.07324E-14,9.89321E-14,81157.59048,2.31011E-14,3.76313E-14,,100000,,,17187.05735,6.64776E-34,82812.94265,1.70056E-34,,,
248,18842.40952,4.90074E-14,7.98323E-14,81157.59048,1.86412E-14,3.03662E-14,,100000,,,17187.05735,4.46643E-34,82812.94265,1.14255E-34,,,
249,18842.40952,3.9546E-14,6.44198E-14,81157.59048,1.50423E-14,2.45037E-14,,100000,,,17187.05735,3.00087E-34,82812.94265,7.67649E-35,,,
250,18842.40952,3.19113E-14,5.19829E-14,81157.59048,1.21382E-14,1.9773E-14,,100000,,,17187.05735,2.01619E-34,82812.94265,5.15761E-35,,,
251,18842.40952,2.57505E-14,4.19471E-14,81157.59048,9.79484E-15,1.59556E-14,,100000,,,17187.05735,1.35462E-34,82812.94265,3.46524E-35,,,
252,18842.40952,2.07791E-14,3.38488E-14,81157.59048,7.90384E-15,1.28752E-14,,100000,,,17187.05735,9.1013E-35,82812.94265,2.3282E-35,,,
253,18842.40952,1.67675E-14,2.73139E-14,81157.59048,6.37793E-15,1.03895E-14,,100000,,,17187.05735,6.1149E-35,82812.94265,1.56425E-35,,,
254,18842.40952,1.35303E-14,2.20407E-14,81157.59048,5.1466E-15,8.38373E-15,,100000,,,17187.05735,4.10842E-35,82812.94265,1.05097E-35,,,
255,18842.40952,1.09182E-14,1.77855E-14,81157.59048,4.153E-15,6.76517E-15,,100000,,,17187.05735,2.76033E-35,82812.94265,7.06116E-36,,,
256,18842.40952,8.8103E-15,1.43518E-14,81157.59048,3.35122E-15,5.45908E-15,,100000,,,17187.05735,1.85458E-35,82812.94265,4.74419E-36,,,
257,18842.40952,7.10938E-15,1.15811E-14,81157.59048,2.70423E-15,4.40515E-15,,100000,,,17187.05735,1.24604E-35,82812.94265,3.18748E-36,,,
258,18842.40952,5.73684E-15,9.34523E-15,81157.59048,2.18215E-15,3.55469E-15,,100000,,,17187.05735,8.37177E-36,82812.94265,2.14157E-36,,,
259,18842.40952,4.62929E-15,7.54104E-15,81157.59048,1.76087E-15,2.86842E-15,,100000,,,17187.05735,5.62474E-36,82812.94265,1.43886E-36,,,
260,18842.40952,3.73556E-15,6.08516E-15,81157.59048,1.42091E-15,2.31464E-15,,100000,,,17187.05735,3.7791E-36,82812.94265,9.66728E-37,,,
261,18842.40952,3.01437E-15,4.91036E-15,81157.59048,1.14659E-15,1.86778E-15,,100000,,,17187.05735,2.53907E-36,82812.94265,6.49516E-37,,,
262,18842.40952,2.43241E-15,3.96236E-15,81157.59048,9.2523E-16,1.50718E-15,,100000,,,17187.05735,1.70592E-36,82812.94265,4.36391E-37,,,
263,18842.40952,1.96281E-15,3.19739E-15,81157.59048,7.46605E-16,1.21621E-15,,100000,,,17187.05735,1.14616E-36,82812.94265,2.93198E-37,,,
264,18842.40952,1.58387E-15,2.5801E-15,81157.59048,6.02465E-16,9.81406E-16,,100000,,,17187.05735,7.70071E-37,82812.94265,1.96991E-37,,,
265,18842.40952,1.27809E-15,2.08199E-15,81157.59048,4.86153E-16,7.91936E-16,,100000,,,17187.05735,5.17388E-37,82812.94265,1.32353E-37,,,
266,18842.40952,1.03134E-15,1.68004E-15,81157.59048,3.92296E-16,6.39044E-16,,100000,,,17187.05735,3.47618E-37,82812.94265,8.89238E-38,,,
267,18842.40952,8.3223E-16,1.35569E-15,81157.59048,3.1656E-16,5.1567E-16,,100000,,,17187.05735,2.33554E-37,82812.94265,5.97453E-38,,,
268,18842.40952,6.7156E-16,1.09396E-15,81157.59048,2.55445E-16,4.16115E-16,,100000,,,17187.05735,1.56918E-37,82812.94265,4.01411E-38,,,
269,18842.40952,5.41908E-16,8.8276E-16,81157.59048,2.06128E-16,3.3578E-16,,100000,,,17187.05735,1.05429E-37,82812.94265,2.69696E-38,,,
270,18842.40952,4.37287E-16,7.12334E-16,81157.59048,1.66333E-16,2.70954E-16,,100000,,,17187.05735,7.08345E-38,82812.94265,1.81201E-38,,,
271,18842.40952,3.52864E-16,5.74811E-16,81157.59048,1.34221E-16,2.18644E-16,,100000,,,17187.05735,4.75916E-38,82812.94265,1.21744E-38,,,
272,18842.40952,2.8474E-16,4.63838E-16,81157.59048,1.08308E-16,1.76432E-16,,100000,,,17187.05735,3.19754E-38,82812.94265,8.17959E-39,,,
273,18842.40952,2.29768E-16,3.74289E-16,81157.59048,8.73982E-17,1.4237E-16,,100000,,,17187.05735,2.14833E-38,82812.94265,5.49563E-39,,,
274,18842.40952,1.85409E-16,3.02029E-16,81157.59048,7.05251E-17,1.14884E-16,,100000,,,17187.05735,1.4434E-38,82812.94265,3.69235E-39,,,
275,18842.40952,1.49614E-16,2.43719E-16,81157.59048,5.69095E-17,9.27046E-17,,100000,,,17187.05735,9.69779E-39,82812.94265,2.48078E-39,,,
276,18842.40952,1.2073E-16,1.96667E-16,81157.59048,4.59225E-17,7.4807E-17,,100000,,,17187.05735,6.51566E-39,82812.94265,1.66676E-39,,,
277,18842.40952,9.74215E-17,1.58698E-16,81157.59048,3.70567E-17,6.03648E-17,,100000,,,17187.05735,4.37768E-39,82812.94265,1.11985E-39,,,
278,18842.40952,7.86133E-17,1.2806E-16,81157.59048,2.99025E-17,4.87107E-17,,100000,,,17187.05735,2.94123E-39,82812.94265,7.52394E-40,,,
279,18842.40952,6.34362E-17,1.03337E-16,81157.59048,2.41295E-17,3.93066E-17,,100000,,,17187.05735,1.97613E-39,82812.94265,5.05512E-40,,,
280,18842.40952,5.11892E-17,8.33864E-17,81157.59048,1.94711E-17,3.17181E-17,,100000,,,17187.05735,1.3277E-39,82812.94265,3.39638E-40,,,
281,18842.40952,4.13066E-17,6.72878E-17,81157.59048,1.5712E-17,2.55946E-17,,100000,,,17187.05735,8.92044E-40,82812.94265,2.28193E-40,,,
282,18842.40952,3.33319E-17,5.42972E-17,81157.59048,1.26786E-17,2.06533E-17,,100000,,,17187.05735,5.99338E-40,82812.94265,1.53316E-40,,,
283,18842.40952,2.68969E-17,4.38146E-17,81157.59048,1.02309E-17,1.6666E-17,,100000,,,17187.05735,4.02678E-40,82812.94265,1.03009E-40,,,
284,18842.40952,2.17042E-17,3.53557E-17,81157.59048,8.25572E-18,1.34484E-17,,100000,,,17187.05735,2.70547E-40,82812.94265,6.92085E-41,,,
285,18842.40952,1.75139E-17,2.85299E-17,81157.59048,6.66187E-18,1.08521E-17,,100000,,,17187.05735,1.81773E-40,82812.94265,4.64991E-41,,,
286,18842.40952,1.41327E-17,2.30219E-17,81157.59048,5.37573E-18,8.75697E-18,,100000,,,17187.05735,1.22128E-40,82812.94265,3.12414E-41,,,
287,18842.40952,1.14042E-17,1.85773E-17,81157.59048,4.33789E-18,7.06635E-18,,100000,,,17187.05735,8.20541E-41,82812.94265,2.09902E-41,,,
288,18842.40952,9.20253E-18,1.49908E-17,81157.59048,3.50041E-18,5.70212E-18,,100000,,,17187.05735,5.51297E-41,82812.94265,1.41027E-41,,,
289,18842.40952,7.42589E-18,1.20967E-17,81157.59048,2.82462E-18,4.60127E-18,,100000,,,17187.05735,3.704E-41,82812.94265,9.47518E-42,,,
290,18842.40952,5.99225E-18,9.76127E-18,81157.59048,2.2793E-18,3.71294E-18,,100000,,,17187.05735,2.48861E-41,82812.94265,6.36609E-42,,,
291,18842.40952,4.83538E-18,7.87676E-18,81157.59048,1.83926E-18,2.99612E-18,,100000,,,17187.05735,1.67202E-41,82812.94265,4.27719E-42,,,
292,18842.40952,3.90186E-18,6.35607E-18,81157.59048,1.48417E-18,2.41769E-18,,100000,,,17187.05735,1.12338E-41,82812.94265,2.87372E-42,,,
293,18842.40952,3.14857E-18,5.12897E-18,81157.59048,1.19764E-18,1.95093E-18,,100000,,,17187.05735,7.54769E-42,82812.94265,1.93077E-42,,,
294,18842.40952,2.5407E-18,4.13877E-18,81157.59048,9.66421E-19,1.57428E-18,,100000,,,17187.05735,5.07107E-42,82812.94265,1.29723E-42,,,
295,18842.40952,2.0502E-18,3.33974E-18,81157.59048,7.79843E-19,1.27035E-18,,100000,,,17187.05735,3.4071E-42,82812.94265,8.71568E-43,,,
